alpha_acc,alpha_dec,beta_acc,beta_dec,gamma_acc,gamma_dec,lamda_acc,lamda_dec,sigma_acc,sigma_dec
0.42099045645278355,-2.574298793664629,0.13035665314593217,0.08323313583460479,0.0947139118205729,0.6914193284057252,4.211591992769238e-06,0.9999551806623983,-0.1914375329820818,-0.22881013816346968
0.41038858351645685,-2.602152760213385,0.13410017311670464,0.07587923348597768,0.08868542116628585,0.6923708964749365,4.199979776360821e-06,1.0030433026050367,-0.19238732498487984,-0.22951149899692497
0.3977523525276834,-2.609071411903726,0.13469934044916013,0.07360969104448241,0.07868533834863911,0.6909381372513981,4.162142259396345e-06,1.004497573294038,-0.1930957079192057,-0.22981524013967625
0.3920707432226034,-2.6433868068989343,0.13459915464860112,0.0775897949120134,0.07417093657970303,0.6983266001662819,4.175578272979892e-06,1.0052533511330197,-0.19301805251777135,-0.22976410803197456
0.39210681982344425,-2.68289811583264,0.13324550734240256,0.08173465641701096,0.07338947801784731,0.7062545767823598,4.212991247419228e-06,1.0059682692785037,-0.192767653276081,-0.2296438875011744
0.3939451476714068,-2.7042131604985604,0.13381962295778999,0.08235239523416682,0.07526583375798893,0.7093331554113,4.23606569682135e-06,1.0060967166942278,-0.19266539469142455,-0.22956927302656574
0.3953563613729318,-2.717507068356968,0.13557678573112347,0.08173723350734861,0.07745176284605869,0.7104939944296095,4.248121281189957e-06,1.0059105200378224,-0.19262410116772902,-0.2295302189069403
0.39549042005250673,-2.719081555573493,0.13653397393341546,0.08124253874214331,0.07808343881429618,0.710331934261994,4.247749528416237e-06,1.0057912284406854,-0.19262721606181227,-0.22953107686973348
0.39537744107627104,-2.717636826742435,0.13676691715533199,0.08110756286028539,0.0781130168225596,0.7100541481433411,4.245638643825314e-06,1.0057666764906545,-0.19262913642637042,-0.22953394208052114
0.39534206681584855,-2.7174117038501935,0.13678094610052174,0.08112620649999606,0.07809074885813011,0.7100483348940837,4.2453408375455515e-06,1.0057861554223768,-0.19262874932248958,-0.22953307307983623
0.39536388024823016,-2.717288690677641,0.13680234929602816,0.0811142426608024,0.07812440999985538,0.7100248742657084,4.245281886396478e-06,1.005786571502898,-0.19262728009904997,-0.22953380917496308
0.39536897806665894,-2.717300142647567,0.1368025739089786,0.08111195166812514,0.07812901410395859,0.7100245030531885,4.245309155462617e-06,1.0057861216663222,-0.1926272352910555,-0.22953377304962774
0.3953693679756894,-2.7172987178983887,0.1368024924834767,0.08111161035198744,0.07812929880890654,0.710024011973937,4.245309416251091e-06,1.0057859715848583,-0.19262723668682497,-0.22953376297139147
0.3953696686464465,-2.7172979285799634,0.13680220933169676,0.08111098882165099,0.07812937625076724,0.7100232959402931,4.245310139258987e-06,1.0057854954982182,-0.19262724035675402,-0.22953374436993593
0.39536974475741504,-2.7172967725703105,0.13680071162259583,0.0811109652527628,0.07812841494640142,0.7100228294718823,4.245312035069785e-06,1.0057850088151479,-0.1926272801051591,-0.2295336579713416
0.3953692562228578,-2.717288895141443,0.13679094519605145,0.08111010836398798,0.07812129881064468,0.7100193484832849,4.2453210203175275e-06,1.005782064934177,-0.19262760936246834,-0.22953306744712926
0.39536886681558875,-2.717290473429549,0.13679359515376419,0.08111063410241738,0.07812281496087323,0.7100199945911883,4.2453196381642805e-06,1.0057822399041196,-0.19262757958944196,-0.22953290222512546
0.3953682679453618,-2.71729248683554,0.13679579680252488,0.08111104340377688,0.07812385189478499,0.710020772262959,4.2453188800950326e-06,1.0057828227050096,-0.19262746602129427,-0.22953300973729365
0.39536804584100954,-2.7172933554418717,0.1367968181026162,0.08111090681673885,0.07812444727364937,0.710021038387884,4.2453229748077225e-06,1.0057835737408203,-0.19262739477039206,-0.22953297533674222
0.39536837164888916,-2.717293126142151,0.13679678947202162,0.08111048808344695,0.07812471073383462,0.7100210162963588,4.245332567470484e-06,1.0057839456505682,-0.19262719427583985,-0.22953298872412425
0.3953684452279127,-2.7172932455417222,0.13679750060610044,0.08111013449550565,0.07812517689124382,0.7100211959151311,4.2453495948584585e-06,1.0057843858943385,-0.19262684346499934,-0.22953304231442304
0.3953691954777945,-2.717293417178887,0.13679915841500964,0.08110951571279144,0.07812674113364951,0.7100214152073421,4.245383498231038e-06,1.005785118220468,-0.1926265371615668,-0.22953323598073774
0.395369587340343,-2.717293645401031,0.13680170196995536,0.08110856172691859,0.07812854666993345,0.710021236051401,4.2454447323482696e-06,1.0057862641997903,-0.19262580369628907,-0.2295336039434349
0.39537005065606623,-2.717293465792034,0.13680490151418656,0.08110663662217055,0.07813111648477634,0.7100207814619117,4.2455595543243654e-06,1.005788498394854,-0.19262493484535667,-0.22953408639263345
0.39536966086831576,-2.7172921253748883,0.13680736658413636,0.08110391288128646,0.07813198247033666,0.710019578409732,4.245752686834357e-06,1.0057911003803242,-0.192624020784814,-0.22953440594603874
0.3953673855863097,-2.717289210719494,0.13681271535746387,0.08110092059062843,0.07813359479295312,0.7100178351709225,4.2461021269437186e-06,1.005793080736055,-0.1926228058675491,-0.22953524802529676
0.39536113209031937,-2.7172817945859373,0.13681967208158238,0.08109711979623989,0.0781330669342879,0.7100148448449101,4.246766986970841e-06,1.0057939341517648,-0.19262169507736937,-0.2295365093325755
0.39534894116188146,-2.7172654904679803,0.13683458010313157,0.08108773621423078,0.07813265721270354,0.7100078902712404,4.248272440936982e-06,1.0057975308396458,-0.19261984427440043,-0.22953839726290884
0.39532343029802147,-2.7172312728732217,0.13686973057276608,0.08106881903304884,0.0781348573802747,0.7099927778449935,4.251509990910876e-06,1.0058038075273779,-0.19261677195020302,-0.22954233610293756
0.39527198361526433,-2.7171634663162916,0.1369289164011068,0.08103605730645995,0.07813175454840335,0.7099639632244705,4.2576078386284175e-06,1.00581040563264,-0.19261290604018153,-0.22954743026295918
0.39522844467511625,-2.717108029029612,0.13696307057534476,0.08101657820138751,0.07811851704039831,0.7099423957420918,4.262189711639342e-06,1.0058063423371617,-0.19261338429080316,-0.22954799326065337
0.3951769519271974,-2.717042476311516,0.13698815242038437,0.08100145299292442,0.07809242603611977,0.7099186851741056,4.267236246970844e-06,1.0057913919182788,-0.1926189110038085,-0.22954432809172493
0.39511932429114255,-2.716968612843272,0.1369922869368309,0.08099304996875506,0.07804767584041554,0.7098950604233049,4.272445666061618e-06,1.0057632698760055,-0.19263002347731717,-0.229534093379506
0.39511263768866695,-2.7169570080250636,0.13698183200745911,0.08099344711626995,0.07803518687018086,0.7098924404417788,4.273177947840368e-06,1.005756735972961,-0.19263340855881056,-0.22953002692649785
0.39512887500541066,-2.71696936528246,0.136953940823133,0.08099909376553738,0.07802958914854895,0.709899040558586,4.272132230904273e-06,1.005756463858315,-0.19263597866413512,-0.22952597382863676
0.39514339747738697,-2.7169732280864842,0.13692877336416812,0.08099785071560939,0.07802427084871842,0.709901679425457,4.2720758808463925e-06,1.0057615468838081,-0.19263752950095994,-0.2295232297105075
0.39516165399427666,-2.716970180068852,0.13689532837695656,0.0809902167348867,0.07801651261619695,0.7099014907884319,4.272931366819497e-06,1.0057730216629943,-0.19263892070510724,-0.22952022762245916
0.39516543144518784,-2.7169306708108225,0.1368587215571112,0.08096693074964813,0.07799392958017158,0.7098871911216482,4.277219801220279e-06,1.005788398176176,-0.19264161009877767,-0.2295169138535941
0.39515103250015715,-2.716839202242165,0.13681880761936666,0.08091989815223165,0.07795356849128444,0.7098528737093552,4.286595931389813e-06,1.005812291793155,-0.1926447917072692,-0.2295148604460715
0.3951337823881424,-2.7167206066375917,0.13677594700945273,0.08086071621830263,0.0779097214563736,0.7098068779914732,4.299113969533802e-06,1.0058441037026538,-0.19264493410878422,-0.2295180720275699
0.3951149958057985,-2.7166350951758047,0.13675785716734803,0.0808276504144532,0.07788237655533277,0.7097739480586971,4.308135147320091e-06,1.005856173063412,-0.19264193445648425,-0.22952538165461134
0.3950708836124842,-2.716465220997793,0.13671587742387628,0.0807783711808727,0.0778177426378161,0.709713806735313,4.325430417841924e-06,1.0058582815546504,-0.1926383155321162,-0.2295365851975435
0.3949969746283601,-2.7161835122973494,0.13664646226989283,0.08072170878748065,0.0777084483641122,0.7096223858667252,4.353934421594483e-06,1.0058301214680594,-0.19263028210830807,-0.22955435801777413
0.3949031396832946,-2.715851241920142,0.13656510437294284,0.0806735673534069,0.0775728730929926,0.7095248498959528,4.386897628634477e-06,1.0057683273336442,-0.1926238747880956,-0.22956553725221937
0.3948584477502609,-2.7156550488897695,0.13650721592200918,0.08067164070879985,0.07749271294230417,0.7094809880748981,4.406607119404416e-06,1.0056983211793253,-0.192619783272448,-0.22956481256591474
0.3948752124307785,-2.7155303293807864,0.1364289372310085,0.08071817397605631,0.07744740707139074,0.709479376999707,4.420829312663132e-06,1.0056015737395958,-0.19261636302005755,-0.22955327864889027
0.39489949192372675,-2.7153785386230673,0.13635884134175147,0.08072401774850664,0.07741590614176147,0.7094586242877139,4.439071346521606e-06,1.0055505893987617,-0.19261463790305097,-0.22954462982845444
0.39495512298004315,-2.715130355119341,0.1362633710970971,0.0807040732731837,0.07739310819669815,0.7094134390053384,4.470445159081757e-06,1.0055113521694743,-0.19261321337202122,-0.22953473211570294
0.3950636283673682,-2.7148307499634496,0.13619199413637073,0.08067730876213398,0.07743215851386864,0.7093610727837262,4.511795402835325e-06,1.0054825556274312,-0.19261111981533582,-0.2295247012418678
0.3952387820641921,-2.7144207667855738,0.1361771107512253,0.08063784298027105,0.0775683195272713,0.7092884357778451,4.57177631628527e-06,1.0054616652216888,-0.1926097234434595,-0.22951445024570663
0.3955420387531667,-2.713699509682979,0.13622508391322471,0.08055863472241499,0.0778589497873969,0.7091466856034134,4.6789042502646234e-06,1.0054480972527033,-0.19260937716822427,-0.22950747173663932
0.3959910867107825,-2.711910521963354,0.13632592898263446,0.08033287361973462,0.07831307450220121,0.708745682210058,4.925711371382923e-06,1.0053686930601804,-0.19260766478602254,-0.2295083167459145
0.39620582991217707,-2.7107527698795586,0.13656846414762047,0.08017647224824512,0.07867202984069487,0.708464890281971,5.0848211171464734e-06,1.005329791696099,-0.19261370997575777,-0.22951932936289102
0.3962204756294223,-2.7096724162965047,0.13688239250599224,0.08000829760455395,0.07891390230664505,0.7081714091743523,5.224172743991069e-06,1.0052826001878394,-0.1926238573154459,-0.22953887992191896
0.396108739583814,-2.709759449492514,0.13698237024210277,0.08001340022586072,0.0788915912083676,0.7081774253126922,5.209507086914682e-06,1.0052854528033883,-0.1926286413806025,-0.22954293667738146
0.3960216351944283,-2.7097997518265533,0.13706268242933833,0.08002317538838481,0.07887567186516646,0.7081828579509831,5.202118775907363e-06,1.0052803408438404,-0.19263166500131323,-0.22954395194223745
0.3958660439187174,-2.7101201343159205,0.13708461737768177,0.08007251268565357,0.07875954234073594,0.7082583950186719,5.156495736064899e-06,1.0052930126205164,-0.19263427936883937,-0.22954228853535932
0.39567343344577927,-2.710466006315916,0.13705883261863752,0.08012527097170188,0.07857761862077678,0.7083421774099653,5.105814582092027e-06,1.0053091143949027,-0.1926360108589151,-0.2295403282930251
0.39540297280898057,-2.709138800236951,0.13698897763405066,0.08014999928650858,0.07829009837267416,0.7082042121868067,5.290622687218747e-06,1.005321724822532,-0.19263953171026593,-0.22951845781562272
0.39521952020189893,-2.706062011886024,0.13686576557983549,0.08020151288953395,0.0780356901550782,0.7078754127588645,5.737487541522261e-06,1.0053794551045214,-0.1926377115630562,-0.2294920683256826
0.3950278021098535,-2.699847472958573,0.13668728158137447,0.08039138405677135,0.07773689097543625,0.7072571164266634,6.6613272958897426e-06,1.005560369273438,-0.19262814042395315,-0.22947328067478892
0.3952338512676894,-2.6979557623261297,0.13674043433612876,0.08050988646092237,0.07795466219557351,0.7070963214456559,6.962201101835312e-06,1.0056432023656523,-0.19262254473520268,-0.22949093863991574
0.39547236290989346,-2.697171515785037,0.13685399032035406,0.08067388392288011,0.0782476759196241,0.7070952752853561,7.109232083443948e-06,1.0057172196917343,-0.19261929482789883,-0.22952031405115647
0.39557306298270173,-2.6984865446138273,0.13692561815589163,0.08075074366720866,0.07838897442500002,0.7073102785517017,6.933883778705923e-06,1.005735132208018,-0.19262066874974318,-0.22953312771077955
0.3955197292345979,-2.698759542621515,0.1369076607408121,0.08074721623633481,0.07832974497458199,0.7073464804576545,6.892529265514928e-06,1.005734399683732,-0.1926220909175916,-0.22952986377628481
0.39550727839126365,-2.6990945267004975,0.13690167420341406,0.08075182810473994,0.0783138821600038,0.7073985603741041,6.846632774630921e-06,1.005745095412598,-0.19262361889777363,-0.2295278095755809
0.39550373383316617,-2.6990847564889777,0.1368848054276832,0.08076014092640414,0.07829778434446591,0.7074086718267187,6.851888841642716e-06,1.0057569740359587,-0.19262460185705169,-0.22952591823532542
0.39549445063224525,-2.6992054007863766,0.13685395956047974,0.08077844130072369,0.07826621332352941,0.7074459074636082,6.842055788632869e-06,1.0057757515452754,-0.19262635291756905,-0.22952321487396057
0.3954851008521317,-2.6992291262950134,0.13681607436827098,0.08079574972226382,0.0782301816361982,0.7074684089748777,6.849137474343921e-06,1.0057934897512404,-0.19262783767671435,-0.22952213471189878
0.395453063710431,-2.6992321391521683,0.13675863860786583,0.08081225333403852,0.07816090725270501,0.7074903643966906,6.865492548359804e-06,1.005818423375871,-0.1926301426516895,-0.2295214326537497
0.3954586888831636,-2.6992552121814093,0.13668683798462733,0.08082333603677552,0.07811309993469828,0.7075126523877628,6.891954775140013e-06,1.0058440312531851,-0.19263344502822222,-0.229521753724709
0.39545933416736745,-2.6992223821007366,0.13659161109386156,0.08086053170106007,0.07804385432907666,0.7075513008675102,6.956171323227164e-06,1.0058879812263137,-0.19263846777762048,-0.2295233706949477
0.3954435914220011,-2.6991701296342363,0.13642371745663928,0.08092941738405665,0.07790888542678351,0.707617533341785,7.078742228023519e-06,1.0059518515333556,-0.19264591722476043,-0.2295257565133329
0.39542531967519645,-2.6990022757018877,0.1361618503815686,0.0810161885275057,0.07770332944127366,0.7076941443103442,7.321813845311678e-06,1.0060463215723718,-0.19265830402137657,-0.22953002080634624
0.39543231358760755,-2.6985841407369158,0.1357703335465621,0.08115661054780263,0.07742536506301259,0.7077947301074543,7.804261420191484e-06,1.006193607759575,-0.19267754373931256,-0.22953779864990093
0.39546596796166356,-2.6975258955788735,0.13522818191407177,0.08129934043703595,0.07705999629510814,0.7078378727206864,8.7344574606083e-06,1.0063884584699185,-0.19270551511074807,-0.22954863467712797
0.39551343535261363,-2.695399524309569,0.13451037853882142,0.08149064995080127,0.07657925576029259,0.7077987976478297,1.0440323147960408e-05,1.0066412751343585,-0.19274272333973805,-0.2295648788449126
0.39561852285202986,-2.6917093213863854,0.1337363341261474,0.08170435233207547,0.07610736381622707,0.7075836156844617,1.3267722870983233e-05,1.0069302813514902,-0.19278549388600463,-0.22958461992145468
0.39578154314397007,-2.6859402672946278,0.13303073080586947,0.08186530008133253,0.07573482603632319,0.7070524847034049,1.763817672736093e-05,1.007202276077747,-0.19282561392507008,-0.22960352199735864
0.3960093830840459,-2.677102280903786,0.13257278093722652,0.08198240378259529,0.07559574856444998,0.7060717480422095,2.4540620308050387e-05,1.0074555728032109,-0.19285939651032477,-0.22962033097631496
0.3964102136516553,-2.662567322352105,0.13247600985912972,0.0819584100564565,0.07586262606741118,0.7042133096564244,3.6269526496111385e-05,1.007642657567931,-0.19287865363717982,-0.22962978879691973
0.39708709589720886,-2.6391931225322947,0.1333198923399414,0.08162611798621901,0.07703801482202276,0.7008794684962186,5.6315616661122514e-05,1.0076371792666095,-0.19285986197859073,-0.22961892770679984
0.3978228005914339,-2.6164881304888556,0.13557428256299095,0.08092758876625926,0.07927723898311322,0.6971678551006879,7.88454771486289e-05,1.0072295923425154,-0.19276966281196709,-0.22957242647862175
0.39834965180960497,-2.601908095732762,0.1387379191203168,0.07997939051872938,0.08199298167534984,0.6941593182699418,9.943185712316157e-05,1.0064396301710044,-0.1926186367706797,-0.2294891811000677
0.3986618283583831,-2.5932731374233513,0.14305241814208366,0.07860123026457791,0.08535414917377498,0.691403747697254,0.00012594379418055476,1.0051660427775078,-0.19238473716271445,-0.22934845621305286
0.39865421151197045,-2.5905255170031634,0.1477441349255291,0.07694320919081983,0.08871827517114758,0.689123727958495,0.00016651027394103552,1.0036017882154573,-0.19209760003916643,-0.2291606214904461
0.3983713135717579,-2.5908572265651206,0.15239595106270637,0.07514828888302717,0.09182166987439003,0.687144762873613,0.00023427249853234125,1.0019525782055374,-0.19178390354962352,-0.22894365746539308
0.3977669021980876,-2.5944970743963984,0.1574443082286022,0.07313834831258686,0.09493287917566895,0.6853816046499859,0.00035105225789831894,1.0001174703495286,-0.1914232242861196,-0.2286876031615251
0.39689238541871924,-2.6009615829149024,0.16371093276582924,0.07065051607095675,0.09867332582480627,0.6834702234100691,0.0005637860572981654,0.9978578232536319,-0.1909661961891932,-0.22835701243418782
0.3956907102730228,-2.610902547924708,0.17223462513952154,0.06732349317630958,0.10371320519595527,0.681097428224067,0.0009619063985092734,0.9948613085938376,-0.19035043534931403,-0.22789919439598766
0.39409488089508754,-2.627500069675481,0.1844255500544057,0.06269818418844315,0.11095777477141662,0.6781641315995522,0.0017156580799256775,0.9907101422806845,-0.18949240567770015,-0.2272378206737027
0.3921080121008692,-2.6562888117105428,0.20252555889430285,0.05616162155165512,0.12191619607669858,0.6747075241832876,0.0031527220891793334,0.9848727266251385,-0.1882837939489518,-0.2262599451893314
0.3899168282237542,-2.7143617702055143,0.2296706423356727,0.047232354163270956,0.13880969521612052,0.6723402230644718,0.00588423665830696,0.9768266550454164,-0.1866116488298775,-0.22481866285425095
0.3879954916448387,-2.8484457883088514,0.2699084278442435,0.03691215393557611,0.16462934794983228,0.6776295702152341,0.011004535431457588,0.9665299954525952,-0.18442120048604888,-0.22276778782936732
0.38725943544479,-3.188204814046916,0.3288595222204803,0.032466931840452073,0.2037154853391697,0.7121053943088191,0.02035109882581773,0.9553896447674658,-0.1818029433714893,-0.2201043327176962
0.3910296056271926,-3.9546267275849196,0.42011071593091853,0.04297806350438323,0.2675298433895106,0.8075803488796999,0.03761347275264182,0.9450678907792379,-0.17906738682024045,-0.21693280962657374
0.42201325606936696,-4.694767395088822,0.555798942814618,0.055032275253329585,0.38155546064309315,0.8847573245811605,0.06835083924376356,0.936690390282722,-0.17869956362799577,-0.21414435737806978
0.4711880487943721,-5.178110904774028,0.6972073247120842,0.06375718636436586,0.512616897744206,0.9124869872850802,0.11073985552084545,0.9304052076785454,-0.18141387575130674,-0.2116801939768233
0.5375139700139239,-6.582839272320884,0.849296749133807,0.08629601596482436,0.6584524829779823,1.0352720244594984,0.19210174796437313,0.9334049115158126,-0.1902899757207595,-0.2093482996058733
0.6141050613836514,-7.878663426164777,0.9227215100063,0.1050886772661816,0.748134365982832,1.108030799802407,0.3052891285892979,0.9456660459777678,-0.2068191200018915,-0.20903796716666398
0.6691120156571303,-10.27445195625959,0.8396273834912147,0.13770401043910616,0.6825595125749113,1.2507340361526995,0.5030033754314152,0.9745588316961936,-0.23672802733540882,-0.21144701295443183
