alpha_acc,alpha_dec,beta_acc,beta_dec,gamma_acc,gamma_dec,lamda_acc,lamda_dec,sigma_acc,sigma_dec
0.15869527788386323,-7.931729024248899,-0.12015576556565394,-0.09613087306120621,-0.18454893419020174,1.2575194899044013,0.5505379557729615,1.2144356312627462,-0.13766550658822377,-0.07652331449566013
0.15160170177761448,-8.259499262620883,-0.12716889414197793,-0.09607525483378834,-0.2064404967961838,1.2746845597592276,0.54359145040251,1.22081349753044,-0.13753758353933973,-0.07637022955448555
0.14714608017902292,-8.487704138515438,-0.1281860239115492,-0.09806078051918204,-0.2179052855133524,1.2801385551446198,0.5469635719724377,1.2156385623390955,-0.13748636959154173,-0.07625047041597938
0.14507339342908515,-8.64257534168404,-0.12708638361063193,-0.09510975435663711,-0.22168973593061492,1.2892673886506216,0.54710082572706,1.2113723666755787,-0.13754837626539432,-0.07629229426605857
0.14555863097148947,-8.666366286277599,-0.12613909699656436,-0.09604587225375899,-0.22000440226403736,1.288758215107084,0.5480627110665728,1.2096039240181622,-0.13757218440767827,-0.07633038740888558
0.14647010816768766,-8.72871114953504,-0.12498774881414236,-0.09651252530296985,-0.21711403627949427,1.290271989691388,0.549407574544377,1.2079729849224685,-0.13760218852118583,-0.07638175998385521
0.14882637195232348,-8.846087066166978,-0.12328718255181828,-0.09645618977706706,-0.21060070949318446,1.294624740345981,0.5518146517361513,1.2071760251509895,-0.13762980225147298,-0.07643858861709148
0.15269570502625257,-9.116693479109824,-0.12139051172834937,-0.09470791580029644,-0.20025994390580173,1.3072403803323045,0.5551850229075641,1.20874062165572,-0.13763411943092382,-0.07646533226050427
0.1532145891278396,-9.22038850985308,-0.12195311385734832,-0.09303975073537064,-0.19970489932570837,1.3134564060228753,0.5549236441979208,1.2111698009335319,-0.13760188851810284,-0.07641159973467188
0.1528345260089648,-9.239351685461106,-0.12268633606978967,-0.09226740717710959,-0.20096131014157825,1.3151667958931759,0.5539889255539387,1.2129638645027294,-0.13757529064965107,-0.07636959736996565
0.15275423461137586,-9.23040700384254,-0.1228030005549676,-0.09228521873694515,-0.2012975348519584,1.3148975723182197,0.5537546040127177,1.213159172174317,-0.13757229297763884,-0.07636335211731898
0.15272327672038433,-9.219454210760258,-0.12281095364439523,-0.09231595649916477,-0.20136183709930047,1.3144620733094057,0.5537089505447423,1.2131921043815137,-0.1375721294579299,-0.07636274433647984
0.15272327674543854,-9.219454203406906,-0.12281095361581663,-0.09231595651912657,-0.2013618370171066,1.314462073001035,0.5537089505834323,1.2131921043646072,-0.13757212945797287,-0.0763627443367521
0.15272327689235207,-9.219454199488501,-0.1228109537010359,-0.09231595707214464,-0.20136183661326545,1.3144620724023828,0.5537089509739443,1.2131921039884883,-0.13757212946216502,-0.07636274433918688
0.15272327766903251,-9.21945420151622,-0.12281095334760182,-0.09231595775324732,-0.20136183419713932,1.3144620719306712,0.5537089525932938,1.2131921029664667,-0.137572129472763,-0.07636274435395769
0.1527235518079395,-9.219455704148357,-0.1228098277755496,-0.09231531346962277,-0.20135843925552643,1.3144619212048132,0.5537091715216138,1.2131855184894436,-0.1375722150984009,-0.0763628047443749
0.1527252855905887,-9.219453740032831,-0.12281328791225747,-0.09231663797006362,-0.20135301103055794,1.3144615641097739,0.5537048450267017,1.2131781597519817,-0.1375721657053509,-0.0763631743837669
0.15272503916825272,-9.219471341087148,-0.12279566981410782,-0.09232006276140874,-0.2013327239397332,1.314457464041725,0.5537085575583979,1.21315044733209,-0.13757284184649304,-0.07636380267895272
0.15272588074210727,-9.219473630963103,-0.12279279366867703,-0.09232046757149426,-0.20132899813523314,1.3144561635430962,0.553708292611906,1.2131453129710876,-0.1375728480142573,-0.07636373672193156
0.15272594567200093,-9.219473388273732,-0.12279306381157881,-0.0923202340622378,-0.20132906073690124,1.314456238842204,0.5537082514220185,1.2131450794671,-0.13757284821645832,-0.07636371332601741
0.15272624744910876,-9.219473067333235,-0.1227933783899716,-0.09232008547594787,-0.20132871733448673,1.314456058616612,0.5537078184230423,1.2131445305682302,-0.13757282121882677,-0.07636361639744213
0.15272683605407,-9.219472302620376,-0.1227941553845457,-0.09231916943276859,-0.20132809757560324,1.3144559258878463,0.5537072728906912,1.2131425182144304,-0.1375727706124371,-0.07636343324941136
0.15272692988091763,-9.219471481538724,-0.12279503816272594,-0.0923179076337949,-0.20132836447462643,1.3144561207280818,0.5537073572671329,1.2131410279258303,-0.13757253788866375,-0.07636328478975674
